0.005823 0.005823 0.005445 0.005235 0.005031 0.004869 0.004732 0.004620 0.004529 0.004458 0.004406 0.004375 0.004365 0.004381 0.004424 0.004501 0.004617 0.004779 0.004996 0.005274 0.005624 0.006054 0.006569 0.007172 0.007856 0.008604 0.009386 0.010153 0.010852 0.011427 0.011837 0.012064 0.012116 0.012016 0.011799 0.011495 0.011137 0.010732 0.010349 0.009791 0.009791 
0.005743 0.005743 0.005331 0.005103 0.004882 0.004707 0.004558 0.004434 0.004332 0.004249 0.004186 0.004141 0.004119 0.004120 0.004150 0.004213 0.004316 0.004467 0.004675 0.004950 0.005303 0.005745 0.006284 0.006926 0.007668 0.008494 0.009368 0.010236 0.011031 0.011681 0.012137 0.012375 0.012408 0.012268 0.011997 0.011634 0.011219 0.010757 0.010326 0.009709 0.009709 
0.005588 0.005588 0.005143 0.004898 0.004660 0.004471 0.004308 0.004173 0.004058 0.003963 0.003887 0.003830 0.003794 0.003782 0.003798 0.003848 0.003940 0.004081 0.004282 0.004555 0.004912 0.005367 0.005933 0.006620 0.007428 0.008342 0.009326 0.010318 0.011231 0.011979 0.012494 0.012751 0.012765 0.012580 0.012250 0.011822 0.011341 0.010816 0.010332 0.009649 0.009649 
0.005350 0.005350 0.004872 0.004610 0.004354 0.004150 0.003974 0.003825 0.003698 0.003590 0.003501 0.003431 0.003382 0.003356 0.003359 0.003398 0.003478 0.003610 0.003806 0.004077 0.004439 0.004908 0.005503 0.006237 0.007116 0.008130 0.009243 0.010381 0.011441 0.012311 0.012905 0.013190 0.013187 0.012955 0.012560 0.012061 0.011509 0.010915 0.010371 0.009611 0.009611 
0.005018 0.005018 0.004506 0.004226 0.003953 0.003734 0.003544 0.003381 0.003241 0.003119 0.003017 0.002933 0.002870 0.002832 0.002823 0.002849 0.002920 0.003043 0.003233 0.003503 0.003869 0.004353 0.004975 0.005756 0.006710 0.007833 0.009090 0.010401 0.011640 0.012665 0.013362 0.013689 0.013677 0.013397 0.012934 0.012358 0.011730 0.011058 0.010448 0.009598 0.009598 
0.004581 0.004581 0.004034 0.003736 0.003444 0.003209 0.003004 0.002828 0.002673 0.002538 0.002421 0.002324 0.002247 0.002196 0.002175 0.002190 0.002250 0.002366 0.002550 0.002817 0.003187 0.003682 0.004328 0.005154 0.006182 0.007420 0.008837 0.010346 0.011800 0.013018 0.013851 0.014243 0.014232 0.013910 0.013379 0.012724 0.012012 0.011256 0.010571 0.009614 0.009614 
0.004026 0.004026 0.003443 0.003126 0.002815 0.002564 0.002343 0.002151 0.001981 0.001831 0.001700 0.001588 0.001498 0.001434 0.001400 0.001404 0.001455 0.001562 0.001739 0.002002 0.002371 0.002873 0.003538 0.004402 0.005501 0.006853 0.008440 0.010174 0.011882 0.013339 0.014351 0.014840 0.014851 0.014499 0.013905 0.013171 0.012374 0.011526 0.010758 0.009674 0.009674 
0.003339 0.003339 0.002719 0.002382 0.002051 0.001782 0.001544 0.001336 0.001150 0.000984 0.000838 0.000711 0.000607 0.000529 0.000483 0.000476 0.000515 0.000612 0.000780 0.001036 0.001400 0.001902 0.002577 0.003470 0.004628 0.006089 0.007850 0.009830 0.011833 0.013583 0.014829 0.015461 0.015529 0.015168 0.014527 0.013719 0.012837 0.011891 0.011031 0.009798 0.009798 
0.002506 0.002506 0.001845 0.001488 0.001135 0.000847 0.000591 0.000365 0.000163 -0.000019 -0.000182 -0.000323 -0.000442 -0.000533 -0.000592 -0.000612 -0.000585 -0.000500 -0.000345 -0.000102 0.000250 0.000742 0.001414 0.002320 0.003522 0.005077 0.007008 0.009246 0.011583 0.013687 0.015236 0.016076 0.016254 0.015926 0.015263 0.014397 0.013435 0.012387 0.011427 0.010020 0.010020 
0.001509 0.001509 0.000806 0.000426 0.000049 -0.000259 -0.000534 -0.000778 -0.000999 -0.001197 -0.001375 -0.001532 -0.001664 -0.001769 -0.001842 -0.001875 -0.001863 -0.001794 -0.001657 -0.001434 -0.001105 -0.000636 0.000018 0.000916 0.002138 0.003765 0.005849 0.008347 0.011048 0.013570 0.015509 0.016646 0.017013 0.016781 0.016140 0.015243 0.014212 0.013063 0.011995 0.010387 0.010387 
0.000329 0.000329 -0.000420 -0.000823 -0.001225 -0.001555 -0.001851 -0.002114 -0.002351 -0.002566 -0.002759 -0.002929 -0.003074 -0.003191 -0.003276 -0.003325 -0.003329 -0.003282 -0.003170 -0.002979 -0.002685 -0.002257 -0.001644 -0.000779 0.000432 0.002096 0.004303 0.007048 0.010132 0.013135 0.015563 0.017116 0.017786 0.017743 0.017193 0.016308 0.015232 0.013987 0.012807 0.010968 0.010968 
-0.001053 -0.001053 -0.001853 -0.002282 -0.002711 -0.003063 -0.003379 -0.003660 -0.003914 -0.004142 -0.004345 -0.004524 -0.004678 -0.004805 -0.004902 -0.004966 -0.004991 -0.004971 -0.004894 -0.004748 -0.004508 -0.004143 -0.003598 -0.002799 -0.001637 0.000022 0.002308 0.005266 0.008733 0.012269 0.015299 0.017417 0.018544 0.018823 0.018465 0.017658 0.016574 0.015246 0.013953 0.011858 0.011858 
-0.002662 -0.002662 -0.003518 -0.003976 -0.004433 -0.004808 -0.005143 -0.005438 -0.005702 -0.005936 -0.006143 -0.006324 -0.006480 -0.006610 -0.006715 -0.006793 -0.006841 -0.006855 -0.006827 -0.006742 -0.006579 -0.006303 -0.005860 -0.005167 -0.004100 -0.002499 -0.000192 0.002927 0.006752 0.010859 0.014607 0.017468 0.019252 0.020036 0.020010 0.019379 0.018343 0.016958 0.015558 0.013182 0.013182 
-0.004524 -0.004524 -0.005443 -0.005932 -0.006418 -0.006814 -0.007163 -0.007465 -0.007729 -0.007958 -0.008155 -0.008324 -0.008468 -0.008591 -0.008696 -0.008786 -0.008859 -0.008916 -0.008948 -0.008945 -0.008885 -0.008732 -0.008430 -0.007887 -0.006968 -0.005487 -0.003227 -0.000017 0.004117 0.008805 0.013376 0.017180 0.019867 0.021392 0.021893 0.021574 0.020671 0.019269 0.017777 0.015101 0.015101 
-0.006671 -0.006671 -0.007664 -0.008185 -0.008700 -0.009110 -0.009464 -0.009759 -0.010004 -0.010206 -0.010371 -0.010506 -0.010619 -0.010718 -0.010811 -0.010905 -0.011005 -0.011111 -0.011220 -0.011321 -0.011393 -0.011401 -0.011283 -0.010941 -0.010228 -0.008932 -0.006796 -0.003578 0.000793 0.006041 0.011520 0.016468 0.020338 0.022901 0.024185 0.024367 0.023718 0.022366 0.020807 0.017823 0.017823 
-0.009143 -0.009143 -0.010222 -0.010775 -0.011315 -0.011728 -0.012067 -0.012330 -0.012528 -0.012670 -0.012768 -0.012836 -0.012888 -0.012939 -0.013003 -0.013093 -0.013217 -0.013380 -0.013580 -0.013809 -0.014047 -0.014254 -0.014366 -0.014279 -0.013830 -0.012789 -0.010854 -0.007716 -0.003194 0.002566 0.008996 0.015266 0.020615 0.024563 0.026957 0.027898 0.027677 0.026472 0.024893 0.021604 0.021604 
-0.011989 -0.011989 -0.013170 -0.013755 -0.014308 -0.014703 -0.014996 -0.015186 -0.015289 -0.015321 -0.015304 -0.015258 -0.015210 -0.015181 -0.015195 -0.015267 -0.015413 -0.015640 -0.015948 -0.016330 -0.016764 -0.017210 -0.017598 -0.017817 -0.017693 -0.016969 -0.015309 -0.012335 -0.007752 -0.001549 0.005834 0.013555 0.020656 0.026367 0.030273 0.032317 0.032768 0.031856 0.030329 0.026756 0.026756 
-0.015278 -0.015278 -0.016581 -0.017189 -0.017735 -0.018072 -0.018266 -0.018320 -0.018259 -0.018111 -0.017911 -0.017694 -0.017496 -0.017351 -0.017288 -0.017331 -0.017496 -0.017794 -0.018226 -0.018784 -0.019446 -0.020167 -0.020875 -0.021447 -0.021697 -0.021348 -0.020026 -0.017286 -0.012718 -0.006147 0.002152 0.011384 0.020452 0.028298 0.034174 0.037763 0.039229 0.038831 0.037468 0.033659 0.033659 
-0.019105 -0.019105 -0.020553 -0.021164 -0.021660 -0.021875 -0.021887 -0.021709 -0.021385 -0.020963 -0.020496 -0.020037 -0.019636 -0.019335 -0.019172 -0.019174 -0.019359 -0.019737 -0.020311 -0.021068 -0.021986 -0.023015 -0.024078 -0.025043 -0.025709 -0.025777 -0.024836 -0.022376 -0.017877 -0.010999 -0.001843 0.008892 0.020051 0.030346 0.038675 0.044351 0.047301 0.047741 0.046718 0.042758 0.042758 
-0.023612 -0.023612 -0.025221 -0.025793 -0.026164 -0.026148 -0.025848 -0.025302 -0.024583 -0.023769 -0.022937 -0.022160 -0.021502 -0.021013 -0.020734 -0.020691 -0.020901 -0.021373 -0.022106 -0.023085 -0.024282 -0.025647 -0.027092 -0.028479 -0.029589 -0.030100 -0.029560 -0.027396 -0.022982 -0.015831 -0.005878 0.006304 0.019581 0.032538 0.043765 0.052143 0.057193 0.058950 0.058543 0.054584 0.054584 
-0.029011 -0.029011 -0.030780 -0.031227 -0.031336 -0.030913 -0.030110 -0.029007 -0.027726 -0.026383 -0.025084 -0.023921 -0.022965 -0.022270 -0.021871 -0.021792 -0.022043 -0.022627 -0.023537 -0.024758 -0.026256 -0.027975 -0.029823 -0.031647 -0.033214 -0.034174 -0.034030 -0.032143 -0.027791 -0.020361 -0.009648 0.003905 0.019250 0.034956 0.049426 0.061128 0.069041 0.072802 0.073449 0.069754 0.069754 
-0.035633 -0.035633 -0.037504 -0.037660 -0.037265 -0.036160 -0.034579 -0.032677 -0.030640 -0.028629 -0.026775 -0.025180 -0.023913 -0.023017 -0.022516 -0.022423 -0.022738 -0.023457 -0.024567 -0.026047 -0.027861 -0.029947 -0.032206 -0.034473 -0.036493 -0.037885 -0.038104 -0.036441 -0.032088 -0.024333 -0.012864 0.001996 0.019320 0.037759 0.055669 0.071240 0.082870 0.089575 0.091966 0.089007 0.089007 
-0.043995 -0.043995 -0.045773 -0.045318 -0.044009 -0.041807 -0.039079 -0.036093 -0.033105 -0.030314 -0.027860 -0.025830 -0.024274 -0.023212 -0.022650 -0.022580 -0.022991 -0.023869 -0.025197 -0.026950 -0.029087 -0.031543 -0.034210 -0.036910 -0.039363 -0.041148 -0.041669 -0.040146 -0.035698 -0.027542 -0.015294 0.000828 0.020033 0.041118 0.062524 0.082352 0.098538 0.109379 0.114562 0.113205 0.113205 
-0.054948 -0.054948 -0.056122 -0.054463 -0.051558 -0.047668 -0.043342 -0.038982 -0.034896 -0.031279 -0.028242 -0.025830 -0.024050 -0.022887 -0.022318 -0.022316 -0.022857 -0.023919 -0.025479 -0.027509 -0.029969 -0.032788 -0.035849 -0.038955 -0.041799 -0.043914 -0.044647 -0.043153 -0.038494 -0.029848 -0.016785 0.000565 0.021559 0.045178 0.070045 0.094365 0.115833 0.132176 0.141646 0.143452 0.143452 
-0.069719 -0.069719 -0.069079 -0.065160 -0.059625 -0.053311 -0.046942 -0.041011 -0.035795 -0.031416 -0.027900 -0.025216 -0.023311 -0.022128 -0.021612 -0.021720 -0.022416 -0.023672 -0.025465 -0.027765 -0.030531 -0.033687 -0.037105 -0.040568 -0.043735 -0.046091 -0.046924 -0.045339 -0.040365 -0.031169 -0.017301 0.001189 0.023815 0.049781 0.077966 0.106842 0.134121 0.157365 0.173062 0.180837 0.180837 
-0.090745 -0.090745 -0.085657 -0.077651 -0.067983 -0.058403 -0.049628 -0.042074 -0.035830 -0.030845 -0.027005 -0.024179 -0.022249 -0.021115 -0.020701 -0.020949 -0.021815 -0.023271 -0.025292 -0.027851 -0.030902 -0.034365 -0.038098 -0.041857 -0.045261 -0.047747 -0.048548 -0.046737 -0.041339 -0.031543 -0.016899 0.002617 0.026691 0.054787 0.086127 0.119603 0.153189 0.184826 0.209071 0.227426 0.227426 
-0.119243 -0.119243 -0.104317 -0.089796 -0.074666 -0.061529 -0.050546 -0.041733 -0.034822 -0.029523 -0.025568 -0.022740 -0.020869 -0.019831 -0.019533 -0.019911 -0.020922 -0.022536 -0.024731 -0.027479 -0.030735 -0.034411 -0.038348 -0.042280 -0.045788 -0.048271 -0.048933 -0.046846 -0.041074 -0.030859 -0.015771 0.004282 0.029162 0.058633 0.092345 0.129800 0.169551 0.210643 0.245739 0.282145 0.282145 
-0.166456 -0.166456 -0.131358 -0.105718 -0.082796 -0.065219 -0.051770 -0.041641 -0.034052 -0.028424 -0.024335 -0.021486 -0.019665 -0.018724 -0.018558 -0.019099 -0.020300 -0.022132 -0.024571 -0.027587 -0.031126 -0.035085 -0.039281 -0.043407 -0.046997 -0.049403 -0.049805 -0.047285 -0.040966 -0.030164 -0.014489 0.006191 0.031891 0.062665 0.098648 0.140136 0.186693 0.239364 0.289161 0.354764 0.354764 
-0.198600 -0.198600 -0.134847 -0.102544 -0.077348 -0.059524 -0.046475 -0.036880 -0.029794 -0.024592 -0.020846 -0.018260 -0.016632 -0.015817 -0.015718 -0.016269 -0.017425 -0.019160 -0.021450 -0.024267 -0.027560 -0.031229 -0.035097 -0.038871 -0.042115 -0.044232 -0.044486 -0.042081 -0.036275 -0.026505 -0.012435 0.006096 0.029218 0.057208 0.090610 0.130483 0.177758 0.236445 0.298294 0.405619 0.405619 
-0.375806 -0.375806 -0.224129 -0.152031 -0.105760 -0.076001 -0.056007 -0.042243 -0.032632 -0.025921 -0.021331 -0.018363 -0.016691 -0.016102 -0.016454 -0.017656 -0.019652 -0.022404 -0.025883 -0.030047 -0.034815 -0.040038 -0.045452 -0.050638 -0.054993 -0.057729 -0.057920 -0.054618 -0.046988 -0.034434 -0.016637 0.006522 0.035130 0.069467 0.110248 0.159076 0.218485 0.295851 0.389860 0.578506 0.578506 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
